saleprice,age,neighborhood_order,local_conditions,was_remodeled,overall_qual,house_style_order_1.5,house_style_order_2.0,exter_qual,exterior_1n2,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,bldg_type_2fmcon,roof_style_hip,residential,functional,lot_frontage,lot_area,outside_porch_sf,garage_fin_area,garage_cars,paved_drive,bsmt_qual,bsmtfin_type_sf,bsmt_exposure,heating_qc,kitchen_qual,fireplace_qu,all_floors_sf,totrms_abvgrd,room_size,all_baths,gr_liv_area
98000,64,1,2,1,4,1,0,3,6,0,0,0,0,0,1,5,50.0,8405,277,240.0,1.0,0,0,0.0,0,3,3,0,1529,9,169.88888888888889,2.0,1529
67000,87,1,2,1,5,0,0,3,6,0,0,0,0,0,1,3,60.0,8967,0,338.0,1.0,0,2,0.0,1,4,3,0,1077,6,179.5,1.0,1077
325624,0,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,86.0,10562,298,2367.0,3.0,2,5,7728.0,1,5,5,4,2161,8,270.125,2.5,2161
245000,5,2,2,0,7,0,0,4,10,0,0,0,0,0,1,8,44.0,12864,289,1152.0,2.0,2,4,8352.0,1,5,4,4,1409,4,352.25,2.5,1409
159000,4,3,1,0,5,0,0,3,10,0,0,0,0,0,1,8,66.0,13695,102,576.0,2.0,2,3,3876.0,1,5,4,0,1114,6,185.66666666666666,2.5,1114
156000,42,2,2,0,5,0,0,3,6,0,0,0,0,1,1,8,79.0,10289,0,1030.0,2.0,2,3,4180.0,1,3,3,0,1073,6,178.83333333333334,2.5,1073
162500,24,4,2,0,6,0,0,3,8,0,0,0,0,0,1,8,30.0,11120,0,516.0,2.0,2,4,2640.0,1,3,3,0,1232,6,205.33333333333334,2.0,1232
224500,13,3,2,0,6,1,0,4,6,1,0,0,0,0,1,8,73.0,9069,288,920.0,4.0,2,4,7020.0,3,4,4,0,1440,8,180.0,4.0,1440
133000,58,2,2,0,6,0,0,3,2,0,0,0,0,1,1,8,63.0,47280,180,1476.0,2.0,2,3,0.0,1,4,3,3,1488,6,248.0,2.5,1488
180000,3,2,2,0,7,0,1,4,10,0,0,0,0,0,1,8,63.0,7875,75,1179.0,2.0,2,4,0.0,1,5,4,4,1509,8,188.625,2.5,1509
134500,26,2,2,1,5,0,0,3,7,0,0,0,0,0,1,8,60.0,6600,0,264.0,1.0,2,3,3828.0,1,4,4,0,845,6,140.83333333333334,1.0,845
165000,46,2,2,0,6,0,0,3,8,0,0,0,0,0,1,8,101.0,9150,174,592.0,1.0,2,4,2226.0,4,4,3,4,1431,6,238.5,1.5,1431
100000,42,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,65.0,7150,0,576.0,1.0,2,3,1728.0,1,3,3,0,892,5,178.4,1.0,892
176000,49,2,2,0,7,0,0,3,8,0,0,0,0,0,1,8,72.0,12285,203,441.0,2.0,2,3,2176.0,1,4,3,4,1329,5,265.8,1.5,1329
170000,51,1,2,1,5,0,0,3,7,0,0,0,0,1,1,8,102.0,17920,730,454.0,2.0,2,3,4785.0,2,3,3,4,1779,6,296.5,2.5,1779
174000,2,3,2,0,7,0,0,4,10,0,0,1,0,1,1,8,53.0,3684,163,1980.0,3.0,2,4,0.0,1,5,4,3,1555,7,222.14285714285714,2.0,1555
127000,83,1,2,1,6,1,0,3,4,0,0,0,0,0,1,8,62.0,7006,0,384.0,1.0,2,3,363.0,1,3,3,4,1236,6,206.0,3.0,1236
185900,9,2,2,0,7,0,1,3,10,0,0,0,0,0,1,8,77.0,8390,103,1350.0,2.0,2,4,0.0,1,5,3,3,1651,7,235.85714285714286,2.5,1651
91300,71,2,1,1,5,0,0,3,6,0,0,0,0,0,1,8,50.0,5784,244,273.0,1.0,2,2,0.0,1,4,3,0,886,4,221.5,1.0,886
200000,3,3,2,0,6,0,0,4,10,0,0,0,0,0,1,8,70.0,9135,215,1088.0,2.0,2,4,2040.0,3,5,4,0,1700,7,242.85714285714286,3.0,1700
143000,58,2,1,1,6,1,0,3,6,0,0,0,0,0,1,8,78.0,10496,0,315.0,1.0,2,3,588.0,2,5,3,4,1846,7,263.7142857142857,2.0,1846
172500,48,1,2,0,5,1,0,4,6,0,0,0,0,0,1,8,70.0,13650,0,451.0,2.0,2,3,2049.0,1,5,4,4,1920,8,240.0,3.0,1920
110000,44,1,2,0,4,0,0,3,10,0,0,0,0,0,1,8,67.0,8308,0,520.0,2.0,1,3,2210.0,1,3,3,0,1088,4,272.0,1.0,1088
140000,52,2,2,0,4,0,0,3,6,0,0,0,0,0,1,8,80.0,9450,84,1536.0,3.0,2,3,3100.0,1,3,3,4,1362,6,227.0,2.0,1362
176432,1,3,2,0,6,0,0,4,10,0,0,0,0,0,1,8,78.0,9317,22,880.0,2.0,2,4,144.0,1,4,4,4,1314,6,219.0,2.0,1314
179200,17,3,2,0,6,0,0,3,6,0,0,0,0,0,1,8,65.0,7153,163,992.0,2.0,2,4,7200.0,1,4,4,0,1294,6,215.66666666666666,3.0,1294
203000,2,3,2,1,7,0,0,4,10,0,0,0,0,0,1,8,68.0,8814,362,1016.0,2.0,2,4,5550.0,1,5,4,0,1274,6,212.33333333333334,3.0,1274
248328,0,4,2,0,7,0,0,4,10,0,0,0,0,1,1,8,83.0,9849,56,1908.0,3.0,2,4,0.0,3,5,4,0,1689,7,241.28571428571428,2.0,1689
316500,1,4,2,0,9,0,0,5,10,0,0,0,0,0,1,8,79.0,14463,95,2655.0,3.0,2,5,6690.0,4,5,5,0,1641,7,234.42857142857142,3.0,1641
125600,60,1,2,1,7,1,0,3,9,0,0,0,0,0,1,8,50.0,5190,135,249.0,1.0,2,3,0.0,1,3,3,4,1079,5,215.8,1.0,1079
110000,49,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,65.0,9750,0,308.0,1.0,0,3,600.0,1,4,2,0,984,5,196.8,2.0,984
108500,87,2,2,1,4,0,0,3,6,0,0,0,0,1,1,8,50.0,6000,168,308.0,1.0,2,3,1250.0,1,4,2,0,960,5,192.0,1.0,960
55993,58,1,2,0,5,0,0,2,6,0,0,0,0,1,0,8,66.0,8712,0,504.0,2.0,0,3,0.0,3,3,2,0,1044,4,261.0,1.0,1044
129000,62,2,1,1,5,1,0,3,10,0,0,0,0,0,1,8,69.0,11851,226,240.0,1.0,2,3,3120.0,1,5,4,4,1633,7,233.28571428571428,1.0,1633
176000,19,4,2,0,6,0,0,3,6,0,0,0,0,0,1,8,54.0,13811,125,551.0,2.0,2,4,5960.0,1,4,4,3,1137,5,227.4,3.0,1137
154000,46,2,2,0,6,0,0,3,6,0,0,0,0,0,1,8,83.0,10143,216,364.0,1.0,2,3,1152.0,1,2,3,0,1380,6,230.0,1.5,1380
180000,22,4,2,0,6,0,0,4,7,0,0,0,0,0,1,8,93.0,18265,282,578.0,2.0,2,4,5700.0,3,5,4,2,1256,6,209.33333333333334,2.0,1256
134000,31,1,2,0,5,0,0,3,10,0,0,1,0,0,1,8,44.0,4224,626,1584.0,2.0,2,4,4370.0,1,3,3,1,1142,6,190.33333333333334,2.5,1142
243000,57,1,2,1,6,0,0,3,6,0,0,0,0,0,1,8,84.0,12615,68,576.0,2.0,2,3,2385.0,3,3,4,4,2158,7,308.2857142857143,3.0,2158
270000,5,4,2,1,8,0,0,4,10,0,0,0,0,1,1,8,85.0,14536,252,2424.0,3.0,2,4,7800.0,3,5,4,4,1629,9,181.0,3.0,1629
134000,24,2,2,0,6,0,0,3,10,0,0,0,0,0,1,8,71.0,9187,278,484.0,2.0,2,3,1680.0,1,3,3,0,1080,5,216.0,1.5,1080
260000,16,4,2,0,7,0,1,4,6,0,0,0,0,0,1,8,90.0,9900,544,1312.0,3.0,2,4,5922.0,4,5,4,3,2646,9,294.0,3.5,2646
168675,1,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,64.0,8333,130,968.0,2.0,2,4,0.0,1,4,4,4,1491,7,213.0,2.5,1491
160000,13,2,2,0,6,0,0,3,6,0,0,0,0,0,1,8,50.0,10147,320,1194.0,2.0,2,4,372.0,1,4,3,3,1694,7,242.0,2.5,1694
95000,118,2,2,1,5,1,0,3,6,0,0,0,0,0,1,8,44.0,5914,195,0.0,0.0,0,2,0.0,1,4,4,0,1080,5,216.0,1.0,1080
173000,4,3,2,1,6,0,1,4,10,0,0,0,0,0,1,8,79.0,11646,64,1320.0,2.0,2,4,0.0,3,5,4,4,1422,7,203.14285714285714,2.5,1422
187750,0,4,2,0,7,0,0,4,10,0,0,0,0,0,1,8,60.0,7200,337,1144.0,2.0,2,4,0.0,1,5,4,4,1301,5,260.2,3.0,1301
215000,22,3,2,1,7,0,1,3,8,0,0,0,0,0,1,8,46.0,20544,427,1626.0,2.0,2,4,0.0,1,4,3,3,2093,7,299.0,2.5,2093
120000,41,1,2,0,5,0,0,3,6,0,0,0,0,0,1,8,80.0,9981,90,540.0,1.0,2,3,884.0,2,4,3,0,1073,6,178.83333333333334,1.0,1073
249000,2,4,2,1,7,0,0,4,10,0,0,0,0,0,1,8,70.0,8251,227,1344.0,2.0,2,4,4668.0,3,5,4,4,1506,7,215.14285714285714,3.0,1506
164500,39,3,1,0,7,0,0,3,6,0,0,0,0,1,1,8,78.0,10140,319,954.0,2.0,2,3,2348.0,1,4,3,0,1334,7,190.57142857142858,3.0,1334
230000,20,3,2,0,7,0,0,4,8,0,0,1,0,0,1,8,66.0,8239,0,624.0,1.0,2,0,0.0,0,4,4,0,1295,5,259.0,2.0,1295
140000,78,2,1,1,7,0,1,3,6,0,0,0,0,0,1,8,60.0,5700,70,456.0,2.0,2,3,1008.0,1,4,4,4,1344,6,224.0,2.5,1344
118900,57,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,60.0,7200,68,240.0,1.0,2,3,3558.0,1,3,3,0,732,4,183.0,2.0,732
239900,1,3,2,0,8,0,0,4,10,0,0,0,0,0,1,8,71.0,9178,334,1808.0,3.0,2,4,0.0,3,5,4,4,1468,6,244.66666666666666,2.0,1468
146300,31,2,2,0,6,0,0,3,8,0,0,1,0,0,1,8,53.0,4043,280,880.0,2.0,2,4,4259.0,1,4,3,1,1069,4,267.25,2.5,1069
124000,33,1,2,0,5,0,0,3,10,0,0,1,0,0,1,8,21.0,4224,100,499.0,2.0,2,4,4614.0,1,4,3,0,1040,6,173.33333333333334,1.0,1040
130000,44,1,2,0,5,1,0,3,6,0,0,0,1,0,1,8,75.0,11235,216,308.0,1.0,2,4,4625.0,3,3,3,0,999,6,166.5,2.0,999
179000,7,3,2,1,7,0,0,3,10,0,0,0,0,0,1,8,65.0,8450,175,539.0,2.0,2,4,0.0,1,5,3,0,1349,6,224.83333333333334,2.0,1349
180500,19,2,2,0,7,0,0,3,6,0,0,0,0,0,1,8,99.0,11851,542,1000.0,2.0,2,4,0.0,1,5,3,0,1442,5,288.4,2.0,1442
80000,65,2,1,1,4,0,0,3,6,0,0,0,0,0,1,8,47.0,4608,0,220.0,1.0,2,3,0.0,1,3,3,0,747,4,186.75,1.0,747
287090,1,4,2,1,8,0,0,4,10,0,0,0,0,0,1,8,78.0,9262,36,2520.0,3.0,2,4,0.0,1,5,5,4,1578,7,225.42857142857142,2.0,1578
97000,52,2,2,0,5,0,0,3,10,0,0,0,0,0,1,8,70.0,12702,45,308.0,1.0,2,0,0.0,0,4,3,0,882,4,220.5,1.0,882
246990,4,3,2,0,7,0,0,4,10,0,0,1,0,0,1,8,43.0,2938,160,1194.0,2.0,2,4,6228.0,3,5,4,3,1511,5,302.2,3.0,1511
154204,43,2,2,0,6,0,0,3,6,0,0,0,0,0,1,8,160.0,18160,354,480.0,2.0,1,3,2200.0,3,2,3,3,1128,6,188.0,2.0,1128
186000,50,2,2,1,7,0,0,3,6,0,0,0,0,0,1,8,76.0,11355,448,990.0,2.0,2,3,2548.0,1,5,3,4,1312,6,218.66666666666666,1.5,1312
111750,36,1,2,0,5,0,1,3,6,0,1,0,0,0,1,8,21.0,1680,0,264.0,1.0,2,3,1050.0,1,3,3,0,1302,6,217.0,2.5,1302
177439,1,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,65.0,10616,124,1452.0,2.0,2,4,0.0,1,5,4,4,1356,6,226.0,2.5,1356
335000,1,4,2,0,9,0,1,5,10,0,0,0,0,0,1,8,96.0,11308,102,2508.0,3.0,2,5,5616.0,3,5,5,4,2184,10,218.4,3.5,2184
205000,32,3,2,0,7,0,1,3,8,0,0,0,0,1,1,8,80.0,10480,69,966.0,2.0,2,3,2015.0,1,3,3,4,1964,8,245.5,2.5,1964
212000,17,4,2,0,8,0,0,4,10,0,0,1,0,0,1,8,35.0,5118,204,968.0,2.0,2,4,5556.0,4,4,4,3,1321,4,330.25,2.0,1321
246000,6,3,1,1,8,0,0,4,10,0,0,1,0,1,1,8,44.0,3811,336,1575.0,2.0,2,5,8238.0,4,5,4,4,1646,5,329.2,3.5,1646
181900,25,3,2,0,7,0,0,4,7,0,0,0,0,0,1,8,80.0,10825,152,598.0,2.0,2,4,4482.0,2,3,3,0,1260,6,210.0,3.0,1260
130000,81,2,2,1,5,1,0,3,6,0,0,0,0,0,1,8,50.0,5500,0,484.0,2.0,2,3,3928.0,1,3,3,0,926,6,219.33333333333334,2.0,1316
132000,97,2,2,1,5,0,1,3,6,0,0,0,0,0,1,8,60.0,9600,382,360.0,2.0,2,2,0.0,1,5,3,0,1432,7,204.57142857142858,2.0,1432
220000,13,3,2,1,7,0,1,4,10,0,0,0,0,0,1,8,75.0,9317,295,998.0,2.0,2,4,2982.0,1,5,4,3,1958,7,279.7142857142857,3.5,1958
236500,8,3,2,0,8,0,0,4,10,0,0,0,0,1,1,8,70.0,11838,353,1044.0,2.0,2,4,0.0,3,5,5,3,1788,7,255.42857142857142,2.0,1788
263435,0,4,1,0,8,0,1,4,10,0,0,0,0,0,1,8,75.0,8004,150,1656.0,2.0,2,4,3264.0,1,5,3,0,1935,8,241.875,3.5,1935
141000,70,1,2,1,6,1,0,3,6,0,0,0,0,0,1,7,60.0,6876,34,400.0,2.0,2,3,0.0,1,3,3,4,1272,9,218.77777777777777,2.0,1969
213000,5,2,2,0,7,0,1,4,10,0,0,0,0,0,1,8,63.0,8396,168,1302.0,2.0,2,4,0.0,1,5,4,4,1986,9,220.66666666666666,2.5,1986
179781,1,4,2,1,7,0,0,4,10,0,0,0,0,0,1,8,73.0,9803,25,1040.0,2.0,2,4,0.0,1,5,4,0,1214,6,202.33333333333334,2.0,1214
234250,2,4,2,1,8,0,0,4,6,0,0,1,0,1,1,8,48.0,6240,35,1650.0,2.0,2,4,5076.0,1,5,4,4,1342,6,223.66666666666666,3.0,1342
287000,32,4,2,0,8,0,0,4,8,0,0,0,0,1,1,8,92.0,15498,246,1995.0,2.0,2,4,6625.0,3,3,4,4,2898,10,289.8,3.0,2898
257500,7,2,2,0,8,0,1,4,10,0,0,0,0,0,1,8,99.6,12891,48,1932.0,3.0,2,5,3906.0,1,5,4,4,2004,8,250.5,3.5,2004
102000,81,2,2,1,6,0,0,3,6,0,0,0,0,0,1,8,60.0,6180,128,180.0,1.0,2,3,0.0,1,3,3,4,986,5,197.2,1.0,986
139400,77,1,2,1,7,1,0,3,6,0,0,0,0,0,1,8,57.0,7449,205,280.0,1.0,0,3,0.0,1,5,4,4,1108,6,184.66666666666666,1.0,1108
105000,91,2,1,1,3,1,0,3,6,0,0,0,0,0,1,8,60.0,10410,376,936.0,3.0,2,3,0.0,1,3,3,0,1214,6,202.33333333333334,1.0,1214
268000,37,2,2,0,8,0,0,4,6,0,0,0,0,0,1,8,95.0,15865,512,621.0,2.0,2,3,4224.0,4,5,4,3,2217,8,277.125,3.0,2217
274970,40,1,2,0,6,0,0,4,8,0,0,0,0,0,1,8,38.0,19690,822,432.0,2.0,2,4,0.0,3,3,4,4,2201,8,275.125,2.0,2201
180000,4,3,2,1,7,0,0,4,10,0,0,1,0,0,1,8,43.0,3182,116,1191.0,2.0,2,4,96.0,3,5,4,4,1220,5,244.0,2.0,1220
161000,80,2,2,1,7,0,1,3,6,0,0,0,0,0,1,8,60.0,9600,116,360.0,2.0,0,3,423.0,1,5,4,4,1378,7,196.85714285714286,2.0,1378
84900,64,1,2,1,4,0,0,3,6,0,0,0,0,0,1,8,60.0,11100,0,308.0,1.0,2,0,0.0,0,5,4,0,930,6,155.0,1.0,930
119000,52,2,2,0,5,0,0,3,6,0,0,0,1,0,1,8,70.0,13587,0,264.0,1.0,2,3,1596.0,3,3,3,0,988,5,197.6,2.0,988
370000,3,4,2,1,8,0,0,4,10,0,0,0,0,0,1,8,85.0,11447,265,2676.0,3.0,2,5,9426.0,3,5,4,4,1964,7,280.57142857142856,3.5,1964
175900,2,3,2,1,7,0,0,4,10,0,0,0,0,0,1,8,64.0,7242,96,1048.0,2.0,2,4,0.0,1,5,4,0,1270,6,211.66666666666666,2.0,1270
142953,30,3,1,0,5,0,1,3,8,1,0,0,0,0,1,8,64.0,7018,154,528.0,2.0,2,0,0.0,0,3,3,0,2240,12,186.66666666666666,2.0,2240
279700,13,4,2,1,8,0,0,4,10,0,0,1,0,0,1,8,50.0,9466,247,1434.0,2.0,2,4,6099.0,4,5,4,4,1494,5,298.8,2.5,1494
132000,49,2,1,0,5,0,0,3,10,0,0,0,0,0,1,8,70.0,8400,60,662.0,1.0,2,2,2492.0,2,4,3,4,1364,6,227.33333333333334,1.5,1364
313000,9,3,3,0,9,0,1,4,10,0,0,0,0,1,1,8,70.0,11050,395,2208.0,3.0,2,5,5424.0,2,5,5,5,2153,8,269.125,3.5,2153
108000,86,1,2,1,4,1,0,3,6,0,0,0,0,0,0,8,60.0,11040,167,570.0,1.0,2,3,1911.0,1,4,3,0,1336,7,190.85714285714286,1.5,1336
165400,5,1,2,1,7,0,1,4,10,0,0,0,0,0,1,8,60.0,6931,306,1191.0,2.0,2,4,0.0,1,5,4,4,1656,7,236.57142857142858,2.5,1656
187000,11,3,3,0,6,0,1,4,10,0,0,0,0,0,1,8,65.0,12438,504,946.0,2.0,2,4,0.0,1,5,4,3,1499,6,249.83333333333334,2.5,1499
403000,14,4,2,1,8,0,1,4,10,0,0,0,0,0,1,8,174.0,15138,348,2430.0,3.0,2,4,4134.0,1,5,5,3,2794,9,310.44444444444446,3.5,2794
195000,31,3,2,0,6,0,1,3,8,0,0,0,0,0,1,8,80.0,12046,224,1653.0,2.0,2,3,312.0,1,3,4,3,2030,8,253.75,2.5,2030
158500,46,2,2,0,6,0,0,3,6,0,0,0,0,1,1,8,100.0,9600,168,1050.0,2.0,2,3,3000.0,3,3,3,4,1254,6,209.0,2.0,1254
255000,4,3,2,0,8,0,1,4,10,0,0,0,0,0,1,8,90.0,11367,259,1758.0,2.0,2,4,5592.0,2,5,4,4,1989,7,284.14285714285717,3.5,1989
236500,52,3,2,0,5,0,0,3,8,0,0,0,0,0,1,8,56.0,26073,275,484.0,2.0,2,3,3348.0,1,5,3,3,1898,7,271.14285714285717,2.5,1898
129250,41,2,2,0,5,0,0,3,6,0,0,0,0,1,1,8,65.0,7150,0,360.0,1.0,2,3,2900.0,1,3,3,0,988,5,197.6,2.0,988
289000,51,3,2,1,7,0,0,3,8,0,0,0,0,0,1,8,100.0,15602,215,1452.0,2.0,2,3,6235.0,1,3,3,3,1801,6,300.1666666666667,3.0,1801
100000,32,2,2,0,5,0,1,3,8,1,0,0,0,0,1,8,76.0,10260,0,484.0,2.0,2,0,0.0,0,3,3,0,1872,8,234.0,3.0,1872
275000,6,3,2,0,8,0,1,4,10,0,0,0,0,0,1,8,70.0,12728,305,1680.0,2.0,2,4,7188.0,2,5,4,3,2439,7,348.42857142857144,3.5,2439
207000,9,3,2,1,8,0,1,4,10,0,0,0,0,0,1,8,96.0,11690,149,560.0,2.0,2,4,0.0,3,5,4,3,1764,7,252.0,2.5,1764
146000,41,2,1,1,5,0,0,3,6,0,0,0,0,1,1,8,71.0,9230,64,884.0,2.0,2,3,3966.0,2,4,4,0,1200,6,200.0,2.5,1200
116000,34,1,2,0,6,0,1,3,6,0,1,0,0,0,1,8,21.0,1890,0,264.0,1.0,2,3,1410.0,1,5,3,0,1030,6,171.66666666666666,1.5,1030
219500,12,3,2,1,7,0,1,3,10,0,0,0,0,0,1,8,70.0,9375,612,1290.0,2.0,2,4,4434.0,1,5,4,0,2034,8,254.25,3.5,2034
173000,6,4,2,0,7,0,0,4,10,0,0,1,0,0,1,8,48.0,3480,184,956.0,2.0,2,4,0.0,1,5,4,3,1405,6,234.16666666666666,2.0,1405
135000,53,1,2,0,4,0,0,3,10,0,0,0,0,0,1,8,62.0,17140,0,568.0,1.0,2,3,5295.0,1,5,3,0,1229,6,204.83333333333334,1.0,1229
213000,4,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,70.0,8749,120,1220.0,2.0,2,4,3924.0,1,5,4,4,1932,7,276.0,3.5,1932
150000,53,1,2,1,6,0,0,3,10,0,0,0,0,0,1,8,91.0,11375,361,494.0,2.0,2,3,2208.0,1,3,4,3,1299,6,216.5,1.0,1299
194201,1,3,2,1,7,0,0,4,10,0,0,1,0,0,1,8,53.0,3922,136,1944.0,3.0,2,5,0.0,3,5,4,4,1402,7,200.28571428571428,2.0,1402
181000,4,3,2,1,7,0,0,4,10,0,0,1,0,0,1,8,43.0,3182,156,1371.0,2.0,2,4,96.0,1,5,4,4,1504,7,214.85714285714286,2.0,1504
157900,49,2,2,0,6,0,0,3,6,0,0,0,0,0,1,8,75.0,9750,275,602.0,1.0,2,3,1824.0,1,4,3,0,1442,7,206.0,1.5,1442
217000,7,3,2,1,7,0,1,4,10,0,0,0,0,0,1,8,72.0,13426,315,1758.0,2.0,2,4,5364.0,2,5,4,3,1779,7,254.14285714285714,3.5,1779
252000,4,4,2,1,8,0,1,4,10,0,0,0,0,0,1,8,85.0,10574,210,2086.0,3.0,2,4,0.0,2,5,4,4,1953,9,217.0,2.5,1953
197000,4,3,2,0,7,0,1,4,10,0,0,0,0,0,1,8,70.0,8726,108,1058.0,2.0,2,4,0.0,1,5,4,0,1909,8,238.625,2.5,1909
189500,5,2,2,1,7,0,1,4,10,0,0,0,0,0,1,8,62.0,7984,168,1308.0,2.0,2,4,0.0,1,5,4,4,1630,7,232.85714285714286,2.5,1630
116000,88,1,2,1,5,1,0,3,4,0,0,0,0,0,1,8,45.0,8248,303,280.0,1.0,1,3,0.0,1,4,2,0,1250,7,178.57142857142858,2.0,1250
143000,47,3,1,0,6,0,0,3,6,0,0,0,0,1,1,8,80.0,9790,26,528.0,2.0,2,3,3088.0,1,3,3,4,1328,6,221.33333333333334,2.5,1328
119000,57,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,60.0,7200,80,276.0,1.0,2,3,2424.0,1,3,3,0,988,6,164.66666666666666,1.0,988
127500,54,2,2,0,6,1,0,3,6,0,0,0,0,0,1,8,60.0,7200,0,240.0,1.0,2,3,2019.0,1,2,3,0,1278,6,213.0,1.0,1278
200825,1,4,2,0,6,0,1,4,10,0,0,0,0,0,1,8,65.0,8125,53,1230.0,2.0,2,4,0.0,1,5,4,0,1716,7,245.14285714285714,2.5,1716
35000,84,1,1,1,2,0,0,3,6,0,0,0,0,0,1,8,60.0,8088,100,216.0,1.0,0,3,0.0,1,3,3,0,498,3,166.0,1.0,498
292500,30,3,2,0,7,0,1,4,8,0,0,0,0,0,1,6,89.5,12511,224,3942.0,4.0,2,4,4940.0,1,5,4,4,2840,8,355.0,3.0,2840
106000,38,1,2,0,6,0,1,3,6,0,1,0,0,0,1,8,21.0,1869,0,280.0,1.0,2,3,963.0,1,3,3,0,987,5,197.4,1.5,987
85000,83,1,1,1,4,0,0,3,6,0,0,0,0,0,1,8,94.0,9259,80,440.0,2.0,0,2,0.0,1,3,3,0,756,4,189.0,1.0,756
286500,7,4,2,1,8,0,0,4,10,0,0,0,0,1,1,8,129.0,16770,401,1402.0,3.0,2,5,7176.0,4,5,4,4,1712,8,214.0,3.0,1712
127500,33,2,2,0,6,0,0,3,8,0,0,1,0,0,1,8,53.0,4043,220,880.0,2.0,2,4,1800.0,1,3,3,2,1069,4,267.25,2.0,1069
210400,1,4,2,1,7,0,0,4,10,0,0,0,0,0,1,8,75.0,9000,210,1150.0,2.0,2,4,0.0,1,5,4,0,1335,6,222.5,2.0,1335
274000,5,4,2,1,8,0,0,5,6,0,0,1,0,1,1,8,62.0,12677,325,1176.0,2.0,2,5,7308.0,4,5,5,4,1518,6,253.0,1.5,1518
264966,1,4,2,0,8,0,1,4,10,0,0,0,0,0,1,8,107.0,12852,192,1836.0,2.0,2,4,4620.0,3,5,4,4,1780,6,296.6666666666667,3.5,1780
50000,97,1,1,1,4,1,0,2,6,0,0,0,0,0,1,1,60.0,10320,309,264.0,1.0,0,3,0.0,1,2,3,0,1370,6,247.33333333333334,2.0,1484
139000,95,2,1,1,5,1,0,3,6,0,0,0,0,0,1,8,60.0,10800,196,416.0,1.0,2,2,1372.0,1,3,3,0,1652,7,236.0,3.0,1652
300000,17,4,2,0,7,0,1,4,6,0,0,0,0,0,1,8,94.0,19522,281,1128.0,2.0,2,4,4362.0,1,4,4,3,2503,7,357.57142857142856,3.5,2503
345000,37,2,2,1,8,0,0,4,7,0,0,0,0,0,1,8,75.0,13860,380,1614.0,2.0,2,4,8460.0,4,4,5,3,2704,9,300.44444444444446,3.5,2704
228000,13,3,2,1,8,0,0,4,6,0,0,0,0,1,1,8,73.0,11927,155,1452.0,2.0,2,4,4422.0,4,5,4,3,1592,7,227.42857142857142,2.0,1592
165500,4,2,2,0,7,0,0,4,10,0,0,0,0,0,1,8,99.6,11950,100,1200.0,2.0,2,4,0.0,1,5,4,3,1394,7,199.14285714285714,2.5,1394
107000,81,2,2,1,4,0,1,3,6,0,0,0,0,0,1,8,57.0,9906,232,210.0,1.0,2,3,0.0,1,2,3,0,1328,8,166.0,1.0,1328
286000,7,4,2,1,8,0,0,4,10,0,0,1,0,0,1,8,41.0,4923,344,2046.0,2.0,2,5,6918.0,3,5,5,4,1593,5,318.6,2.5,1593
34900,89,1,2,1,4,0,0,3,6,0,0,0,0,0,0,8,60.0,7879,638,0.0,0.0,0,3,1485.0,1,3,3,0,720,4,180.0,1.0,720
115000,42,2,2,0,5,0,0,3,6,0,0,0,0,0,1,8,66.0,7800,0,288.0,1.0,2,3,2136.0,1,3,3,0,912,5,182.4,1.0,912
215000,3,3,2,0,8,0,0,4,10,0,0,1,0,0,1,8,43.0,3196,163,1200.0,2.0,2,4,0.0,4,5,4,3,1456,7,208.0,2.0,1456
179900,94,2,2,1,7,0,1,3,6,0,0,0,0,0,1,6,68.0,9928,52,216.0,1.0,0,3,0.0,1,2,3,0,1944,8,243.0,2.0,1944
212000,25,4,2,0,8,0,0,4,6,0,0,1,0,0,1,8,86.0,6820,194,1056.0,2.0,2,4,6688.0,3,3,4,0,1502,4,375.5,2.5,1502
250000,1,2,2,0,8,0,1,4,10,0,0,0,0,0,1,8,50.0,13128,119,1581.0,2.0,2,4,0.0,1,5,4,4,2064,7,294.85714285714283,2.5,2064
149000,78,2,2,1,5,1,0,3,6,0,0,0,0,0,1,8,52.0,6240,0,225.0,1.0,2,3,0.0,1,5,3,4,1576,8,197.0,1.0,1576
188000,13,2,2,1,6,0,1,3,6,0,0,0,0,0,1,8,63.0,8000,308,1293.0,2.0,2,4,1314.0,1,4,3,3,1658,8,207.25,3.5,1658
99800,76,2,2,1,3,0,0,3,10,0,0,0,0,0,1,8,60.0,10410,236,371.0,1.0,0,3,0.0,1,5,4,0,713,5,142.6,1.0,713
159500,117,2,2,1,7,0,1,3,8,0,0,0,0,0,1,8,60.0,10800,191,704.0,2.0,1,3,0.0,1,5,3,0,2554,8,319.25,1.5,2554
184500,6,2,2,0,7,0,0,4,10,0,0,0,0,0,1,8,67.0,13300,100,1200.0,2.0,2,4,1956.0,1,5,4,4,1374,7,196.28571428571428,3.5,1374
